student_id,age,gender,course,study_hours,class_attendance,internet_access,sleep_hours,sleep_quality,study_method,facility_rating,exam_difficulty,exam_score
18102,17,0,1,7.91,57.2,0,8.7,0,4,1,1,62.0
18103,20,2,1,6.92,94.9,1,5.5,2,2,0,2,82.9
18104,21,1,0,3.78,79.3,1,7.5,2,0,2,2,74.1
18105,17,2,5,2.74,74.3,1,9.6,1,0,2,1,68.0
18106,24,0,2,3.62,92.3,1,8.5,0,1,0,2,72.1
18107,21,1,6,2.53,93.9,1,4.2,0,1,0,0,42.4
18108,23,2,6,7.91,97.8,1,6.5,1,3,0,1,100.0
18109,19,0,6,1.62,92.6,0,6.0,0,0,0,0,79.2
18110,23,1,5,6.48,89.1,0,9.3,2,1,2,2,60.1
18111,19,2,0,3.31,41.9,1,6.6,0,4,2,0,49.4
18112,24,0,0,5.21,73.4,0,4.6,2,4,1,0,64.8
18113,21,0,2,7.38,63.5,1,8.0,0,0,1,0,86.0
18114,22,0,6,4.74,43.8,1,9.8,1,1,1,1,64.7
18115,18,1,5,4.93,45.4,1,7.5,1,0,2,2,85.7
18116,24,1,1,0.29,65.7,1,4.8,1,0,2,2,65.4
18117,18,2,6,1.03,96.7,1,9.2,2,2,2,0,56.5
18118,17,0,2,4.32,67.3,1,5.6,0,4,2,1,46.1
18119,20,2,5,2.97,86.4,1,5.2,0,4,2,0,53.2
18120,23,1,2,4.87,52.7,1,9.1,2,1,1,0,55.9
18121,24,0,5,3.07,54.2,1,8.5,1,1,0,0,48.9
18122,23,0,6,1.4,90.6,1,9.2,1,1,2,0,67.2
18123,21,1,6,6.37,57.4,0,8.0,2,2,0,1,65.3
18124,24,2,1,6.76,78.9,1,8.3,1,3,0,2,100.0
18125,20,1,1,7.74,40.6,1,6.2,0,4,0,0,60.6
18126,20,0,2,1.61,41.7,1,5.0,2,1,0,2,57.5
18127,18,2,5,2.49,68.5,1,4.6,0,0,1,2,40.4
18128,23,2,1,2.25,75.4,1,5.4,0,3,0,0,33.2
18129,19,1,0,7.44,44.7,1,4.6,1,2,1,2,85.3
18130,18,0,0,4.78,87.3,0,8.9,1,0,0,2,82.4
18131,19,0,0,7.38,43.9,1,7.2,2,4,0,0,73.1
18132,21,2,3,7.12,79.5,1,6.8,0,0,1,0,88.7
18133,19,1,0,1.96,80.5,1,6.3,0,3,1,0,34.1
18134,19,0,1,3.42,66.4,1,8.5,1,3,2,1,38.3
18135,19,2,0,3.31,67.7,1,4.3,2,4,1,1,37.0
18136,21,2,5,3.9,40.6,1,4.7,2,0,2,1,55.5
18137,22,2,2,7.91,72.0,1,9.7,2,4,0,2,82.9
18138,22,2,6,1.39,58.1,1,4.8,1,4,2,2,39.9
18139,18,2,0,6.18,53.6,0,5.2,1,2,1,1,75.5
18140,19,0,0,1.82,46.5,1,4.8,0,2,1,2,19.599
18141,22,2,3,5.92,76.8,0,4.8,0,2,2,2,69.4
18142,18,0,6,1.62,91.4,0,8.3,2,4,2,2,62.7
18143,17,2,5,4.22,47.5,1,8.8,0,3,1,2,46.6
18144,19,2,5,5.34,83.7,1,7.6,1,0,1,2,85.3
18145,22,1,1,3.46,68.8,1,6.4,0,4,0,2,52.6
18146,22,2,6,7.73,40.6,1,5.4,1,2,0,0,79.5
18147,18,2,4,5.64,69.4,1,4.7,1,0,0,2,84.1
18148,22,2,2,1.26,90.7,1,7.8,0,1,1,1,35.9
18149,18,2,0,2.98,97.5,1,8.2,1,2,1,2,85.5
18150,22,1,5,2.51,68.0,1,9.4,0,2,1,2,61.6
18151,21,1,3,2.36,67.0,1,7.2,0,1,1,2,59.5
18152,18,1,4,1.69,60.6,1,5.8,0,1,2,2,40.6
18153,19,0,0,1.49,62.7,1,5.4,0,0,1,1,28.6
18154,23,0,2,6.96,68.6,1,7.9,1,3,1,2,75.1
18155,20,0,6,7.91,44.8,1,4.1,1,3,2,0,80.2
18156,22,2,5,1.28,78.9,1,7.9,0,2,2,2,59.8
18157,22,2,1,6.33,61.4,1,9.7,2,4,2,2,68.4
18158,17,1,1,1.82,79.6,0,9.7,2,4,0,2,40.2
18159,24,2,3,4.17,78.0,1,7.4,0,4,2,2,73.4
18160,19,0,5,1.58,93.2,0,6.8,1,0,1,2,61.7
18161,23,2,2,2.17,56.9,1,5.6,2,2,2,1,37.6
18162,20,0,4,3.29,96.1,1,5.8,1,0,1,0,74.6
18163,21,0,5,5.64,79.6,1,5.9,0,2,1,1,74.6
18164,19,1,3,3.79,77.3,1,7.8,2,2,1,2,56.5
18165,23,1,2,6.48,73.3,1,4.9,2,4,2,0,75.2
18166,17,2,2,0.77,52.3,1,4.7,2,4,0,0,37.1
18167,24,1,1,4.57,40.6,1,9.5,2,4,0,0,60.9
18168,18,1,6,0.85,73.5,1,5.5,1,0,1,2,44.0
18169,24,1,3,0.94,94.9,1,7.3,1,2,0,1,57.6
18170,17,2,1,2.47,90.8,1,4.6,2,4,1,2,42.4
18171,17,0,6,0.84,44.6,1,5.5,2,1,1,2,28.9
18172,17,0,5,6.2,58.6,0,6.9,0,3,0,0,61.8
18173,21,0,1,4.06,68.7,1,6.1,0,2,2,0,65.7
18174,19,0,4,5.16,69.3,1,5.2,1,2,2,0,74.9
18175,21,0,0,0.45,51.1,1,6.8,2,1,0,2,36.9
18176,23,0,2,1.8,80.9,1,5.0,2,4,0,2,48.9
18177,17,1,2,4.19,69.1,1,5.1,2,2,1,1,57.0
18178,21,1,3,0.66,91.6,1,7.0,0,1,0,2,48.0
18179,22,2,5,1.28,55.1,1,6.0,2,0,2,0,24.4
18180,20,0,6,0.18,94.6,1,7.7,0,3,2,0,42.0
18181,24,2,4,7.29,89.5,0,5.9,0,3,1,2,87.1
18182,22,2,6,3.45,64.9,0,6.2,0,0,2,2,75.9
18183,17,2,1,0.36,88.6,1,5.9,2,3,2,2,38.2
18184,21,0,1,3.68,78.1,1,7.7,0,0,0,0,91.7
18185,20,2,2,7.1,67.2,1,5.9,0,1,1,1,75.1
18186,18,1,1,1.52,70.7,1,8.9,1,1,2,2,50.8
18187,24,0,5,1.9,72.9,1,7.0,0,0,0,1,63.0
18188,18,2,1,7.86,53.7,1,6.5,1,1,1,2,77.4
18189,17,1,3,6.83,49.2,1,4.4,2,4,2,2,79.6
18190,18,1,5,4.39,87.2,1,8.0,2,0,0,2,76.3
18191,23,1,6,1.49,45.2,1,8.8,0,4,0,2,40.3
18192,21,0,1,1.76,81.3,1,9.4,1,4,1,2,45.8
18193,23,0,1,6.89,92.7,1,5.8,1,2,0,1,100.0
18194,20,0,2,5.4,66.2,1,6.9,0,4,1,1,48.7
18195,17,1,2,2.81,86.5,1,7.1,2,1,0,0,44.8
18196,20,0,0,0.21,91.9,0,6.6,0,4,1,2,24.4
18197,18,2,0,1.09,57.0,1,5.0,1,2,0,0,34.6
18198,21,1,6,5.83,55.0,1,8.8,2,2,0,2,74.7
18199,19,2,3,5.19,71.9,1,6.6,0,1,1,2,64.8
18200,24,1,0,2.87,94.5,1,9.7,0,2,0,2,59.9
18201,20,1,3,4.74,81.7,1,8.8,2,4,2,0,64.8
18202,19,1,5,6.04,51.0,0,4.6,0,1,0,1,69.4
18203,24,1,0,5.15,64.0,1,8.6,0,4,0,1,69.9
18204,21,0,1,1.92,74.8,1,4.5,1,1,1,0,21.1
18205,18,0,0,7.61,62.3,1,5.9,0,2,1,1,85.9
18206,20,0,4,0.19,51.5,1,7.0,0,4,0,2,39.8
18207,19,1,0,4.45,88.7,0,4.8,2,1,2,2,61.5
18208,22,0,4,1.79,81.4,1,9.7,0,1,1,2,64.5
18209,21,2,0,5.66,87.1,1,4.2,0,3,1,2,78.7
18210,22,1,6,4.49,49.7,1,9.7,1,0,0,2,62.7
18211,24,2,6,1.57,49.2,1,4.5,1,1,0,0,53.6
18212,22,1,5,4.05,45.7,1,6.4,2,0,1,1,43.1
18213,19,0,5,4.16,79.3,1,5.5,2,1,1,2,41.5
18214,18,0,2,3.36,94.2,1,8.7,2,2,0,0,73.5
18215,21,2,4,0.34,91.2,1,9.7,0,4,1,2,36.1
18216,20,0,0,1.65,55.5,0,6.8,0,2,2,1,54.5
18217,19,0,5,7.75,60.2,1,7.4,2,3,2,0,77.6
18218,23,2,2,1.51,68.8,1,9.4,0,0,1,0,67.1
18219,24,1,1,3.67,41.2,1,5.8,0,4,1,0,39.0
18220,20,1,1,2.35,80.4,1,8.6,0,3,1,0,62.4
18221,22,0,3,6.05,53.1,1,4.1,0,4,0,0,60.8
18222,24,1,6,4.62,88.9,1,4.8,0,4,0,2,81.7
18223,17,1,6,5.72,71.0,1,7.8,1,1,1,2,78.1
18224,19,0,3,5.1,49.3,1,6.6,0,2,0,0,64.4
18225,22,1,2,4.03,85.0,1,5.2,0,2,2,2,84.6
18226,20,0,6,7.68,88.5,1,5.3,1,2,0,2,89.6
18227,23,0,4,5.63,91.3,0,4.4,0,4,1,2,66.9
18228,20,0,2,5.51,46.4,0,4.8,0,0,0,0,76.7
18229,17,0,4,5.52,68.2,1,8.7,2,0,2,0,81.3
18230,20,1,6,3.73,43.1,1,9.8,2,3,1,1,33.1
18231,20,0,6,5.14,97.5,1,4.8,1,1,1,2,61.5
18232,23,1,6,4.84,68.0,0,6.1,1,2,0,0,70.8
18233,18,0,6,7.11,85.8,1,5.7,0,3,1,1,79.4
18234,18,2,4,7.83,55.0,1,8.7,1,2,1,2,79.7
18235,18,2,4,3.86,52.6,1,9.3,0,1,0,0,62.6
18236,21,1,2,4.81,68.9,1,4.9,2,4,1,2,65.1
18237,24,1,4,2.32,76.5,1,5.8,1,3,0,2,62.7
18238,21,2,6,6.76,56.4,0,8.8,1,0,1,2,83.8
18239,23,2,5,5.69,60.9,1,9.0,1,1,2,2,82.3
18240,23,1,6,7.39,64.9,1,8.2,1,2,2,2,84.1
18241,21,2,1,4.84,40.6,1,7.0,1,4,0,0,56.3
18242,21,1,1,5.67,54.4,1,4.5,0,0,1,2,60.5
18243,18,0,6,0.76,86.4,1,9.0,2,1,1,0,41.9
18244,24,1,6,4.85,88.8,0,5.9,1,0,0,2,100.0
18245,23,1,3,3.01,84.2,1,8.5,0,0,0,0,83.7
18246,23,2,6,4.06,48.4,1,8.0,2,3,1,0,55.6
18247,24,0,4,2.61,48.5,1,9.7,0,4,2,0,34.4
18248,19,1,1,2.3,58.6,1,5.5,2,1,0,2,37.4
18249,18,2,3,6.57,52.8,1,6.3,1,3,1,0,81.5
18250,23,1,0,4.46,41.4,1,7.3,2,2,0,0,56.9
18251,20,1,5,2.03,53.3,1,5.5,0,3,1,2,26.8
18252,24,2,0,6.13,69.1,0,9.9,1,0,0,2,100.0
18253,22,0,1,0.6,76.5,1,6.0,2,4,1,1,19.599
18254,19,1,3,2.35,45.4,1,8.1,1,3,2,0,53.1
18255,19,2,3,2.69,62.5,1,4.1,2,4,2,2,26.7
18256,21,1,6,1.42,62.6,0,7.1,2,3,0,2,48.9
18257,20,0,2,6.74,48.0,1,4.1,0,4,2,2,62.5
18258,19,1,6,5.39,96.9,1,8.9,2,2,0,1,91.7
18259,18,0,1,5.36,99.4,1,6.5,0,1,0,0,75.9
18260,22,2,1,4.74,46.8,0,7.2,1,4,1,1,40.0
18261,17,2,0,3.03,56.4,1,7.2,1,3,1,0,45.4
18262,17,0,3,5.27,40.7,0,4.8,2,1,0,2,41.1
18263,17,0,6,5.89,87.4,1,4.5,0,0,0,0,85.3
18264,22,2,3,4.31,65.1,1,7.7,0,3,1,0,53.3
18265,17,2,1,3.77,98.9,1,6.3,2,0,0,2,88.5
18266,20,2,3,1.79,69.7,1,5.9,2,0,1,2,36.5
18267,17,0,6,0.67,44.1,1,9.7,1,4,0,0,36.3
18268,21,0,5,0.33,89.2,1,4.6,2,1,0,1,33.2
18269,17,2,1,5.71,87.0,1,5.6,0,0,1,1,86.2
18270,17,1,4,2.79,52.1,1,6.8,2,2,2,0,47.2
18271,20,2,5,5.67,50.9,1,4.3,2,0,1,2,41.2
18272,22,2,1,4.06,96.0,0,7.1,1,4,0,0,100.0
18273,17,0,3,3.58,99.4,1,8.6,1,1,2,2,85.0
18274,20,2,0,5.03,83.0,1,8.4,1,3,1,1,69.5
18275,23,0,1,1.47,50.3,1,7.2,2,3,2,2,19.599
18276,22,2,6,7.84,51.9,0,9.8,0,4,0,1,85.0
18277,23,0,0,2.64,80.0,1,4.3,1,0,1,0,57.5
18278,19,1,0,6.15,45.1,1,9.3,2,3,1,2,53.9
18279,24,2,2,1.98,52.0,0,6.2,2,3,1,2,36.8
18280,18,2,3,3.74,40.6,1,7.3,0,0,1,1,59.8
18281,21,1,4,3.99,72.5,1,4.9,1,2,2,2,87.7
18282,20,2,6,2.45,77.0,1,5.9,1,4,1,2,39.0
18283,17,0,5,2.79,98.1,1,7.0,2,2,0,2,76.9
18284,24,2,6,3.48,45.7,1,5.4,2,3,0,2,33.8
18285,22,1,6,6.69,95.0,1,5.9,1,4,0,2,98.4
18286,18,1,4,4.0,58.3,0,5.0,0,0,0,1,65.8
18287,17,1,6,0.71,92.9,1,4.5,0,2,0,0,58.7
18288,22,2,0,1.73,80.7,0,7.0,1,4,0,2,66.7
18289,21,2,5,7.89,59.8,1,9.7,0,0,2,2,79.7
18290,17,2,4,0.72,93.1,1,7.6,0,2,2,0,38.8
18291,24,0,3,5.18,75.8,1,4.4,1,4,2,2,71.9
18292,22,2,4,1.69,79.2,1,7.7,0,2,0,2,39.6
18293,20,1,5,3.46,93.5,1,5.2,1,1,0,0,78.0
18294,18,2,0,2.86,67.3,1,7.7,2,1,0,1,56.1
18295,19,0,5,7.82,46.8,0,4.8,2,0,2,1,59.4
18296,20,2,2,4.41,44.8,1,6.2,0,2,2,2,63.0
18297,17,2,0,2.0,59.4,1,7.5,2,0,2,2,55.7
18298,19,0,0,4.83,91.5,1,4.6,1,0,1,2,67.8
18299,18,1,5,0.57,97.0,1,8.1,0,1,1,1,54.2
18300,17,1,3,7.41,73.8,1,5.8,2,0,0,0,85.5
18301,18,2,6,2.75,74.2,1,6.1,0,4,0,0,38.7
18302,19,0,6,7.07,54.8,1,8.3,1,0,2,0,100.0
18303,20,1,3,6.47,93.0,1,5.9,2,3,2,2,77.1
18304,19,2,5,1.49,63.4,1,4.1,2,0,0,2,61.6
18305,22,0,1,7.7,68.9,1,4.5,0,4,0,2,72.6
18306,21,1,2,7.91,97.6,1,9.3,1,1,1,2,97.2
18307,18,2,3,6.44,87.8,1,7.9,1,1,2,2,91.4
18308,24,0,0,3.61,85.8,1,7.6,1,1,0,0,84.8
18309,22,2,5,5.38,67.1,1,9.0,2,3,2,2,59.4
18310,20,2,3,0.65,48.7,1,9.9,1,3,0,0,51.8
18311,17,2,2,7.37,60.9,0,6.9,0,0,0,2,81.7
18312,24,2,3,1.77,66.0,1,8.7,0,2,2,1,65.1
18313,22,2,0,5.73,87.9,1,4.9,2,4,0,0,47.3
18314,20,2,2,6.41,86.2,0,6.2,2,0,0,0,99.5
18315,18,0,3,7.76,95.2,1,6.6,1,1,1,2,84.8
18316,17,2,6,6.59,44.3,1,6.1,2,1,0,2,50.2
18317,19,2,6,6.54,66.5,1,6.2,2,0,0,0,100.0
18318,18,1,6,5.64,89.8,1,6.4,2,3,0,1,69.9
18319,18,1,6,4.61,68.1,1,7.8,2,1,1,0,55.2
18320,20,0,6,0.34,53.9,1,4.1,2,1,1,1,28.2
18321,17,1,2,7.78,87.9,1,6.0,1,1,0,2,100.0
18322,19,0,0,3.59,43.0,1,8.1,1,1,1,0,58.3
18323,23,1,3,6.37,61.7,1,7.5,2,2,0,0,77.7
18324,23,2,5,3.02,81.2,1,6.7,2,3,2,0,45.1
18325,17,2,0,3.65,49.6,0,5.0,1,0,1,2,62.2
18326,22,1,4,3.7,90.3,1,6.6,0,0,0,2,99.7
18327,24,2,5,7.91,63.8,0,8.2,0,1,1,0,87.3
18328,21,1,3,1.69,62.9,1,7.4,2,2,1,0,36.2
18329,20,2,1,4.01,96.9,1,5.4,1,3,2,2,68.6
18330,20,2,2,1.24,48.8,1,6.7,1,3,0,1,44.5
18331,18,2,3,3.95,66.2,1,6.5,2,4,2,2,41.2
18332,20,0,1,4.37,70.7,1,4.5,2,2,1,0,65.5
18333,24,1,4,1.09,45.8,0,4.7,0,3,1,1,20.0
18334,21,2,1,5.59,58.9,1,5.2,1,0,1,2,77.6
18335,20,1,6,6.62,71.9,1,9.5,0,0,2,2,100.0
18336,17,0,6,6.53,95.3,0,8.3,1,0,0,1,97.2
18337,24,1,5,5.83,68.2,1,5.4,0,0,1,1,68.4
18338,18,2,4,1.13,73.5,1,9.6,1,0,2,2,65.6
18339,22,0,2,4.97,80.5,1,8.3,2,1,1,1,73.4
18340,19,0,6,5.59,48.7,1,8.1,2,0,2,1,58.2
18341,19,1,2,6.07,48.8,1,9.9,1,1,2,2,81.0
18342,18,2,3,5.68,68.7,1,6.7,1,3,2,0,77.8
18343,20,1,5,5.03,77.5,1,7.1,0,0,2,2,65.7
18344,22,2,2,5.82,59.0,1,8.1,0,0,2,0,72.4
18345,20,2,3,6.82,44.9,0,9.6,1,0,1,2,94.1
18346,17,1,3,4.55,85.3,1,9.2,0,3,1,2,62.2
18347,19,2,1,1.16,82.0,1,8.1,0,1,1,1,28.3
18348,18,1,2,6.53,94.5,1,9.2,2,2,1,0,78.1
18349,20,2,6,5.29,87.5,1,6.1,1,4,0,2,95.7
18350,24,2,6,5.49,84.4,1,7.2,2,0,2,0,56.0
18351,24,1,2,2.35,71.4,1,8.6,2,4,0,2,51.2
18352,24,1,1,1.2,96.3,1,4.2,2,0,0,0,60.5
18353,17,1,0,6.25,81.3,1,8.6,0,1,2,0,80.5
18354,20,2,1,0.4,46.7,1,7.5,0,3,1,2,19.599
18355,17,2,2,3.22,86.7,1,8.2,0,0,2,1,67.5
18356,20,1,3,4.07,53.5,1,9.2,2,0,1,2,50.3
18357,21,2,3,0.14,88.5,1,6.7,0,4,2,1,60.5
18358,23,2,5,4.78,99.4,1,5.6,2,3,0,1,59.4
18359,19,0,0,0.96,47.8,0,9.8,0,0,0,0,56.7
18360,17,1,3,1.93,44.8,1,9.5,0,0,2,2,39.6
18361,20,0,0,7.91,86.8,1,6.2,0,4,0,2,97.7
18362,20,0,2,4.48,87.9,1,4.2,1,1,2,1,66.1
18363,21,2,5,7.75,80.4,1,6.2,0,2,0,2,86.9
18364,17,0,5,3.94,67.9,1,4.7,1,0,0,2,86.2
18365,21,1,4,6.43,91.5,0,4.1,1,2,2,2,80.4
18366,20,1,2,0.3,79.8,1,6.8,1,2,1,2,29.3
18367,22,0,4,2.33,91.9,1,5.6,1,4,0,2,55.1
18368,24,0,4,2.27,60.1,1,6.8,0,1,2,2,45.8
18369,18,0,3,0.56,60.5,1,7.2,0,3,2,0,43.9
18370,23,2,4,7.62,76.6,1,7.6,0,3,2,2,65.3
18371,18,1,2,4.04,81.3,1,5.1,0,3,1,1,53.8
18372,24,2,1,4.74,48.0,1,7.8,1,0,0,1,62.4
18373,20,0,2,4.16,49.5,1,8.7,0,3,2,1,36.4
18374,22,2,3,1.99,90.0,1,7.3,0,2,1,0,71.6
18375,23,2,6,7.39,74.5,1,9.7,0,3,0,2,88.8
18376,21,2,2,5.35,53.7,1,7.0,1,1,0,0,58.2
18377,20,2,3,0.99,60.0,1,9.9,0,1,0,0,43.0
18378,23,0,1,3.69,89.1,1,7.2,0,2,0,2,64.5
18379,20,0,6,0.08,52.7,1,8.9,1,3,1,2,24.3
18380,22,0,4,5.4,76.3,1,9.6,1,1,2,1,86.0
18381,21,1,1,4.19,70.5,1,5.0,1,4,0,1,82.9
18382,20,2,1,7.23,97.3,1,8.7,2,0,1,1,100.0
18383,17,2,4,7.58,85.7,1,8.9,1,3,1,2,79.0
18384,19,0,2,0.79,83.0,1,5.1,0,4,0,2,38.3
18385,24,2,2,0.72,85.2,1,6.7,2,0,1,2,38.2
18386,21,0,4,7.19,96.8,1,8.6,0,4,1,2,90.8
18387,22,1,5,4.1,55.4,0,4.6,1,1,2,0,62.5
18388,19,2,5,3.76,42.1,1,5.6,1,2,0,0,49.9
18389,22,0,1,4.57,57.4,0,5.0,2,4,2,0,53.5
18390,20,2,6,3.73,94.7,1,5.7,0,0,0,1,84.8
18391,18,1,1,4.91,81.9,1,7.1,1,4,1,2,72.6
18392,18,0,6,7.59,49.4,1,5.0,2,1,2,2,59.0
18393,20,2,0,4.85,60.4,1,5.4,2,1,0,0,67.4
18394,21,1,3,2.57,76.1,0,5.2,2,1,1,0,49.4
18395,19,2,6,1.71,49.8,1,9.4,2,3,2,2,37.2
18396,18,0,0,7.73,75.9,1,6.3,1,0,2,0,100.0
18397,19,1,4,4.64,44.4,1,6.7,1,2,1,2,69.3
18398,19,2,4,4.53,83.6,1,4.7,2,3,2,0,83.8
18399,22,2,2,0.27,58.0,1,7.5,1,2,1,0,40.9
18400,20,0,5,7.35,65.6,0,5.1,1,0,2,2,91.5
18401,20,0,0,3.76,40.8,1,7.3,2,3,2,2,29.2
18402,18,2,3,7.91,78.7,0,7.3,0,4,2,0,93.2
18403,21,1,0,1.34,81.2,1,7.1,1,0,2,2,59.9
18404,24,0,6,2.61,92.4,1,6.6,2,3,0,2,57.7
18405,22,0,3,1.68,83.7,1,4.9,1,4,1,2,32.3
18406,20,1,4,3.03,80.6,1,6.1,2,1,1,1,38.7
18407,19,1,3,7.81,65.3,0,6.2,2,4,1,0,67.3
18408,19,0,0,3.32,44.4,1,8.4,1,2,0,2,47.7
18409,17,2,4,6.62,78.7,1,9.9,1,0,2,2,100.0
18410,17,0,5,6.04,41.3,0,8.3,1,0,1,2,78.5
18411,23,1,2,2.38,79.5,1,6.7,2,2,0,1,63.5
18412,23,2,1,4.64,44.5,1,5.7,1,2,0,2,64.8
18413,24,1,1,6.81,43.6,1,5.0,0,3,0,2,83.9
18414,22,1,6,4.89,74.0,1,4.9,1,4,2,2,92.8
18415,24,1,4,2.12,95.2,1,4.9,1,1,2,2,58.7
18416,20,2,0,6.91,83.4,1,7.4,2,0,2,2,87.3
18417,19,2,1,4.45,82.0,1,7.1,2,3,2,0,61.4
18418,18,1,4,7.84,87.7,1,9.0,0,4,1,1,79.8
18419,18,0,3,5.25,67.6,1,6.6,1,2,2,0,58.4
18420,22,2,4,3.59,83.8,1,6.0,1,1,2,0,63.2
18421,17,2,5,3.49,68.7,1,4.1,0,2,2,2,63.6
18422,24,2,2,7.04,97.0,1,5.4,1,0,0,2,100.0
18423,23,1,4,7.84,82.7,1,9.4,1,2,0,0,97.6
18424,20,1,5,3.28,58.1,1,5.0,2,3,1,2,51.6
18425,22,1,1,1.3,61.9,0,4.9,1,1,2,0,48.3
18426,18,2,0,0.32,78.4,1,6.9,0,1,2,2,71.6
18427,20,0,4,2.58,68.5,1,6.8,0,0,0,1,71.1
18428,17,0,0,2.74,49.3,1,5.3,2,2,2,2,47.1
18429,17,0,6,3.41,78.0,0,5.4,1,3,1,2,54.5
18430,17,0,2,1.16,77.1,1,9.2,0,2,2,2,61.0
18431,23,1,1,3.94,41.0,1,9.8,0,2,0,2,50.5
18432,22,2,5,7.55,62.9,1,5.5,1,0,1,2,87.9
18433,24,0,4,1.86,84.0,1,4.9,2,3,1,2,38.9
18434,24,2,6,5.48,50.8,1,4.2,1,1,2,2,70.2
18435,24,2,2,0.3,91.1,1,9.8,0,3,0,2,57.6
18436,24,2,2,5.15,74.1,1,6.4,2,0,0,0,77.3
18437,17,2,5,7.5,64.4,0,8.6,1,2,1,0,99.4
18438,23,2,5,2.26,99.2,1,7.0,2,3,2,2,70.8
18439,22,1,5,6.53,78.3,0,6.7,1,3,2,2,97.8
18440,18,1,6,0.66,95.5,1,9.9,0,0,0,0,75.7
18441,18,2,1,2.87,99.4,0,5.6,0,1,1,0,63.5
18442,24,1,2,0.08,67.5,1,8.8,0,1,0,2,52.2
18443,24,2,0,2.84,61.7,1,8.6,0,1,2,2,58.4
18444,19,1,6,2.48,92.1,0,6.7,1,3,2,0,73.1
18445,17,2,3,5.54,40.6,1,8.6,0,3,0,0,64.6
18446,19,0,2,2.36,67.8,1,8.7,2,3,0,2,53.7
18447,17,1,5,6.58,78.6,1,5.1,2,0,1,0,91.0
18448,22,0,5,2.33,88.6,1,4.3,0,4,0,0,64.7
18449,20,1,2,1.79,81.1,1,6.3,0,2,1,2,57.6
18450,17,1,3,3.96,41.2,1,6.0,1,3,0,0,57.9
18451,24,0,5,5.25,80.5,1,6.8,0,4,1,2,67.3
18452,23,0,6,7.11,79.2,0,5.1,2,1,1,0,62.3
18453,24,1,4,6.51,40.6,0,5.7,2,3,1,0,54.5
18454,24,1,0,4.2,57.9,1,8.3,0,0,2,2,70.2
18455,17,0,6,7.83,68.2,1,6.6,1,3,0,2,94.3
18456,23,0,0,2.37,78.0,1,9.0,2,3,1,2,35.6
18457,23,0,4,7.91,80.8,1,8.9,2,4,2,0,100.0
18458,23,2,5,3.08,72.6,0,4.1,2,1,2,1,43.8
18459,19,0,3,2.1,99.4,1,7.1,1,4,2,1,49.2
18460,20,1,4,3.06,81.2,1,4.5,2,3,0,0,45.9
18461,24,2,5,4.69,49.9,1,9.3,0,1,0,2,55.5
18462,17,2,4,3.79,83.7,1,4.9,2,0,2,2,57.7
18463,22,1,0,0.4,52.9,1,4.1,1,4,1,2,32.7
18464,23,2,4,2.85,50.1,0,5.2,2,4,0,1,52.6
18465,23,2,0,3.93,77.8,1,7.1,0,1,2,2,60.7
18466,21,0,4,5.31,70.9,1,6.4,1,2,1,0,47.5
18467,23,2,2,7.62,96.8,1,5.9,1,2,0,2,88.8
18468,24,2,2,7.65,75.0,1,8.3,1,3,1,0,91.1
18469,23,2,3,4.11,71.3,1,7.1,1,2,0,1,63.1
18470,17,2,2,4.55,48.2,1,4.4,2,4,1,2,40.9
18471,18,1,5,5.58,91.7,1,8.4,0,4,2,2,65.7
18472,19,1,1,6.68,59.0,1,6.2,0,3,2,1,69.9
18473,19,0,3,5.96,65.0,1,8.6,1,2,1,0,74.6
18474,19,2,1,5.76,70.2,0,9.2,1,4,0,2,79.9
18475,18,0,6,3.58,97.4,1,6.1,2,2,0,0,64.3
18476,22,1,5,6.95,55.5,1,8.4,2,0,2,1,64.1
18477,17,2,2,5.3,81.1,1,6.1,0,2,2,0,84.5
18478,23,0,0,1.27,82.3,1,5.7,2,0,2,2,47.6
18479,22,2,6,4.79,41.5,1,7.8,1,3,0,2,73.5
18480,24,0,3,2.48,63.5,1,6.1,0,1,1,2,45.4
18481,17,2,5,1.62,42.4,1,5.3,0,2,1,2,39.1
18482,19,2,2,5.19,48.7,0,7.5,1,3,2,2,62.4
18483,24,0,3,5.14,44.7,0,4.9,1,0,2,2,68.2
18484,20,2,6,7.64,55.2,1,4.1,2,4,1,2,54.8
18485,21,1,1,7.81,81.6,0,5.2,0,3,1,2,80.6
18486,17,2,2,3.27,48.9,1,6.8,0,4,1,2,45.5
18487,23,0,5,1.43,63.7,1,6.6,1,1,0,1,39.7
18488,19,2,2,1.12,74.4,1,8.1,2,3,1,2,39.7
18489,24,1,0,7.79,52.3,1,9.8,2,4,0,2,86.1
18490,19,0,5,3.17,55.5,1,5.3,2,0,1,2,64.5
18491,18,1,6,2.74,73.3,1,4.1,2,1,0,1,49.0
18492,21,1,2,4.97,82.0,1,5.6,1,2,1,2,69.8
18493,20,0,3,0.46,68.5,0,6.3,1,0,0,2,38.5
18494,20,1,5,5.17,61.8,1,7.4,2,1,0,1,60.6
18495,24,1,0,7.01,91.0,0,9.1,0,3,1,2,91.2
18496,19,0,0,5.79,90.0,1,6.3,0,2,2,0,78.4
18497,20,2,3,3.34,56.3,1,6.4,0,4,2,2,26.4
18498,21,2,5,0.93,83.0,0,5.2,1,4,0,2,48.4
18499,18,1,2,1.93,77.4,1,8.8,0,3,0,1,56.1
